entry_id,contest_id,contest_name,entry_fee,PG,PG,SG,SG,SF,SF,PF,PF,C,"","Instructions"
"3612560845","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-171925:Dominick Barlow,123147-171925,C,Dominick,Dominick Barlow,Barlow,21.666666666666668,3,5100,LAC@PHI,PHI,LAC,,,,,,C
"3612560846","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-110322:Jordan Poole,123147-110322,PG/SG,Jordan,Jordan Poole,Poole,24.057141985212052,7,5000,OKC@NO,NO,OKC,O,Quadriceps,,,,PG/SG
"3612560847","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-84724:Landry Shamet,123147-84724,SG,Landry,Landry Shamet,Shamet,14.77500025431315,12,5000,NY@MIA,NY,MIA,,,,,,SG
"3612560848","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-145333:Aaron Nesmith,123147-145333,SF/PF,Aaron,Aaron Nesmith,Nesmith,25.66363525390625,11,5000,IND@DET,IND,DET,O,Knee,,,,SF/PF
"3612560849","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-157848:Herbert Jones,123147-157848,SF/PF,Herbert,Herbert Jones,Jones,21.22307645357572,13,4900,OKC@NO,NO,OKC,,,,,,SF/PF
"3612560850","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-42156:Bobby Portis,123147-42156,PF/C,Bobby,Bobby Portis,Portis,17.849999564034597,14,4900,MIL@CLE,MIL,CLE,,,,,,PF/C
"3612560851","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-23798:Caris LeVert,123147-23798,SG/SF,Caris,Caris LeVert,LeVert,17.433332655164932,9,4900,IND@DET,DET,IND,,,,,,SG/SF
"3612560852","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-171780:Jaden Ivey,123147-171780,SG/PG,Jaden,Jaden Ivey,Ivey,29.44333292643229,30,4900,IND@DET,DET,IND,O,Knee,,,,PG/SG
"3612560853","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-171792:Nikola Jovic,123147-171792,PF,Nikola,Nikola Jovic,Jovic,20.884615384615383,13,4900,NY@MIA,MIA,NY,,,,,,PF
"3612560855","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-66968:Derrick Jones,123147-66968,SF/PF,Derrick,Derrick Jones,Jones,20.169231708233173,13,4900,LAC@PHI,LAC,PHI,O,Knee,,,,SF/PF
"3612560856","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-15846:Tim Hardaway,123147-15846,SF/SG,Tim,Tim Hardaway,Hardaway,17.9250005086263,12,4900,CHI@DEN,DEN,CHI,,,,,,SG/SF
"3612560857","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-188409:Jarace Walker,123147-188409,PF/C,Jarace,Jarace Walker,Walker,22.346153846153847,13,4900,IND@DET,IND,DET,,,,,,PF/C
"3612560858","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-157829:Aaron Wiggins,123147-157829,SF/PF,Aaron,Aaron Wiggins,Wiggins,25.177778455946182,9,4800,OKC@NO,OKC,NO,O,Thigh,,,,SF/PF
"3612560859","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-171744:Christian Braun,123147-171744,SG/SF,Christian,Christian Braun,Braun,23.10000055486506,11,4800,CHI@DEN,DEN,CHI,O,Ankle,,,,SG/SF
"3612560861","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-157831:Tre Mann,123147-157831,SG/PG,Tre,Tre Mann,Mann,19.77692354642428,13,4700,CHA@TOR,CHA,TOR,,,,,,PG/SG
"3612560862","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-145327:Cole Anthony,123147-145327,PG/SG,Cole,Cole Anthony,Anthony,22.192307692307693,13,4700,MIL@CLE,MIL,CLE,,,,,,PG/SG
"3612560863","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-203802:Pelle Larsson,123147-203802,SG,Pelle,Pelle Larsson,Larsson,17.515384380634014,13,4600,NY@MIA,MIA,NY,,,,,,SG
"3612560864","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-84694:Bruce Brown,123147-84694,SF/SG,Bruce,Bruce Brown,Brown,15.983333587646484,12,4600,CHI@DEN,DEN,CHI,,,,,,SG/SF
"3612560865","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-18393:T.J. McConnell,123147-18393,PG,T.J.,T.J. McConnell,McConnell,15.366666158040365,3,4500,IND@DET,IND,DET,,,,,,PG
"3612560866","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-188415:Cason Wallace,123147-188415,SG/PG,Cason,Cason Wallace,Wallace,23.24615478515625,13,4500,OKC@NO,OKC,NO,,,,,,PG/SG
"3612560867","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-188423:Julian Strawther,123147-188423,SF,Julian,Julian Strawther,Strawther,6.1999999152289496,9,4400,CHI@DEN,DEN,CHI,Q,Back,,,,SF
"3612560868","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-55060:Bogdan Bogdanovic,123147-55060,SG/SF,Bogdan,Bogdan Bogdanovic,Bogdanovic,19.65714372907366,7,4400,LAC@PHI,LAC,PHI,Q,Hip,,,,SG/SF
"3612560869","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-80806:Lonzo Ball,123147-80806,PG,Lonzo,Lonzo Ball,Ball,20.39090936834162,11,4400,MIL@CLE,CLE,MIL,,,,,,PG
"3612560870","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-145317:Sam Merrill,123147-145317,SF/SG,Sam,Sam Merrill,Merrill,20.59090909090909,11,4400,MIL@CLE,CLE,MIL,,,,,,SG/SF
"3612560872","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-188425:Dereck Lively,123147-188425,C,Dereck,Dereck Lively,Lively,17.31999969482422,5,4300,DAL@MIN,DAL,MIN,O,Knee,,,,C
"3612560873","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-157827:Isaiah Jackson,123147-157827,C,Isaiah,Isaiah Jackson,Jackson,18.36923100398137,13,4300,IND@DET,IND,DET,,,,,,C
"3612560874","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-158856:Trendon Watford,123147-158856,PF,Trendon,Trendon Watford,Watford,20.455556233723957,9,4300,LAC@PHI,PHI,LAC,,,,,,PF
"3612560875","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-23802:Kris Dunn,123147-23802,PG/SG,Kris,Kris Dunn,Dunn,17.7000004695012,13,4300,LAC@PHI,LAC,PHI,,,,,,PG/SG
"3612560876","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-23981:Alex Caruso,123147-23981,SF/SG,Alex,Alex Caruso,Caruso,17.61999969482422,10,4300,OKC@NO,OKC,NO,,,,,,SG/SF
"3612560877","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-203772:Justin Edwards,123147-203772,PF/SF,Justin,Justin Edwards,Edwards,10.55,10,4300,LAC@PHI,PHI,LAC,,,,,,SF/PF
"3612560878","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-189467:Craig Porter,123147-189467,PG,Craig,Craig Porter,Porter,16.835714067731583,14,4200,MIL@CLE,CLE,MIL,,,,,,PG
"3612560879","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-84695:Gary Trent,123147-84695,SG/SF,Gary,Gary Trent,Trent,17.957142421177455,14,4200,MIL@CLE,MIL,CLE,,,,,,SG/SF
"3612560880","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-84709:Mitchell Robinson,123147-84709,C,Mitchell,Mitchell Robinson,Robinson,19.900000254313152,6,4200,NY@MIA,NY,MIA,,,,,,C
"3612560881","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-145330:Isaiah Joe,123147-145330,SG,Isaiah,Isaiah Joe,Joe,22.333333333333332,9,4200,OKC@NO,OKC,NO,,,,,,SG
"3612560882","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-145341:Isaac Okoro,123147-145341,SF,Isaac,Isaac Okoro,Okoro,17.224999745686848,12,4200,CHI@DEN,CHI,DEN,,,,,,SF
"3612560883","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-157846:Sandro Mamukelashvili,123147-157846,C,Sandro,Sandro Mamukelashvili,Mamukelashvili,18.59166717529297,12,4100,CHA@TOR,TOR,CHA,,,,,,C
"3612560884","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-228122:Collin Murray-Boyles,123147-228122,PF/SF,Collin,Collin Murray-Boyles,Murray-Boyles,17.939999389648438,10,4100,CHA@TOR,TOR,CHA,,,,,,SF/PF
"3612560886","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-145322:Jalen Smith,123147-145322,C,Jalen,Jalen Smith,Smith,19.650000254313152,12,4100,CHI@DEN,CHI,DEN,,,,,,C
"3612560887","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-233063:Moussa Cisse,123147-233063,C,Moussa,Moussa Cisse,Cisse,12.769999694824218,10,4000,DAL@MIN,DAL,MIN,,,,,,C
"3612560888","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-157830:Jeremiah Robinson-Earl,123147-157830,C,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,15.712499618530273,8,4000,IND@DET,IND,DET,,,,,,C
"3612560889","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-14503:Jonas Valanciunas,123147-14503,C,Jonas,Jonas Valanciunas,Valanciunas,17.941666920979817,12,4000,CHI@DEN,DEN,CHI,,,,,,C
"3612560890","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-158373:Jose Alvarado,123147-158373,PG,Jose,Jose Alvarado,Alvarado,16.191666920979817,12,4000,OKC@NO,NO,OKC,,,,,,PG
"3612560891","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-213172:Nae'Qwan Tomlin,123147-213172,PF,Nae'Qwan,Nae'Qwan Tomlin,Tomlin,18.019999694824218,5,4000,MIL@CLE,CLE,MIL,,,,,,PF
"3612560893","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-110316:Cameron Johnson,123147-110316,SF/PF,Cameron,Cameron Johnson,Johnson,14.436363913796164,11,4000,CHI@DEN,DEN,CHI,Q,Biceps,,,,SF/PF
"3612560894","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-110345:Kevin Porter,123147-110345,PG/SG,Kevin,Kevin Porter,Porter,16,1,4000,MIL@CLE,MIL,CLE,O,Knee,,,,PG/SG
"3612560895","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-161553:Dru Smith,123147-161553,SG,Dru,Dru Smith,Smith,17.346153846153847,13,4000,NY@MIA,MIA,NY,,,,,,SG
"3612560896","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-203798:Jamal Shead,123147-203798,PG,Jamal,Jamal Shead,Shead,17.107691838191105,13,3900,CHA@TOR,TOR,CHA,,,,,,PG
"3612560897","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-9809:Nicolas Batum,123147-9809,SF,Nicolas,Nicolas Batum,Batum,11.923076923076923,13,3900,LAC@PHI,LAC,PHI,,,,,,SF
"3612560898","123147-277721651","$5K Mon NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",123147-111273:Luguentz Dort,123147-111273,SF/SG,Luguentz,Luguentz Dort,Dort,16.975000381469727,8,3900,OKC@NO,OKC,NO,,,,,,SG/SF
"3612560706","123147-277722052","$60K Mon NBA Floater ($10K to 1st)","3","","","","","","","","","","",123147-14509:Klay Thompson,123147-14509,SF/SG,Klay,Klay Thompson,Thompson,16.515384380634014,13,3900,DAL@MIN,DAL,MIN,,,,,,SG/SF
"3612560708","123147-277722052","$60K Mon NBA Floater ($10K to 1st)","3","","","","","","","","","","",123147-173747:Simone Fontecchio,123147-173747,SF,Simone,Simone Fontecchio,Fontecchio,17.00769277719351,13,3900,NY@MIA,MIA,NY,,,,,,SF
"3612560709","123147-277722052","$60K Mon NBA Floater ($10K to 1st)","3","","","","","","","","","","",123147-171758:Jaylin Williams,123147-171758,C/PF,Jaylin,Jaylin Williams,Williams,17.607691838191105,13,3900,OKC@NO,OKC,NO,,,,,,PF/C
"","","","","","","","","","","","","","",123147-110318:Grant Williams,123147-110318,PF,Grant,Grant Williams,Williams,24.056249618530273,16,3900,CHA@TOR,CHA,TOR,O,Knee,,,,PF
"","","","","","","","","","","","","","",123147-110883:Dean Wade,123147-110883,PF/SF,Dean,Dean Wade,Wade,14.946154080904448,13,3900,MIL@CLE,CLE,MIL,,,,,,SF/PF
"","","","","","","","","","","","","","",123147-228148:Sion James,123147-228148,SF/SG,Sion,Sion James,James,16.253846388596756,13,3900,CHA@TOR,CHA,TOR,,,,,,SG/SF
"","","","","","","","","","","","","","",123147-145308:Patrick Williams,123147-145308,PF/SF,Patrick,Patrick Williams,Williams,17.416666666666668,12,3900,CHI@DEN,CHI,DEN,,,,,,SF/PF
"","","","","","","","","","","","","","",123147-203729:Yves Missi,123147-203729,C,Yves,Yves Missi,Missi,16.524999618530273,8,3900,OKC@NO,NO,OKC,,,,,,C
"","","","","","","","","","","","","","",123147-188410:Ben Sheppard,123147-188410,SG/PG,Ben,Ben Sheppard,Sheppard,15.561538696289062,13,3900,IND@DET,IND,DET,,,,,,PG/SG
"","","","","","","","","","","","","","",123147-203771:Adem Bona,123147-203771,C,Adem,Adem Bona,Bona,12.308333079020182,12,3900,LAC@PHI,PHI,LAC,O,Ankle,,,,C
"","","","","","","","","","","","","","",123147-188427:Marcus Sasser,123147-188427,PG,Marcus,Marcus Sasser,Sasser,12.742105048999452,57,3800,IND@DET,DET,IND,O,Hip,,,,PG
"","","","","","","","","","","","","","",123147-188434:Gradey Dick,123147-188434,SG,Gradey,Gradey Dick,Dick,12.346153846153847,13,3800,CHA@TOR,TOR,CHA,,,,,,SG
"","","","","","","","","","","","","","",123147-203801:KJ Simpson,123147-203801,PG,KJ,KJ Simpson,Simpson,13.300000508626303,6,3800,CHA@TOR,CHA,TOR,,,,,,PG
"","","","","","","","","","","","","","",123147-112708:Max Strus,123147-112708,SG/SF,Max,Max Strus,Strus,21.42542331501589,59,3800,MIL@CLE,CLE,MIL,O,Foot,,,,SG/SF
"","","","","","","","","","","","","","",123147-171672:AJ Green,123147-171672,SG,AJ,AJ Green,Green,16.77142878941127,14,3800,MIL@CLE,MIL,CLE,,,,,,SG
"","","","","","","","","","","","","","",123147-171778:Wendell Moore,123147-171778,SF,Wendell,Wendell Moore,Moore,9.449999809265137,2,3800,IND@DET,DET,IND,,,,,,SF
"","","","","","","","","","","","","","",123147-9575:Mike Conley,123147-9575,PG,Mike,Mike Conley,Conley,15.476922842172476,13,3800,DAL@MIN,MIN,DAL,,,,,,PG
"","","","","","","","","","","","","","",123147-159097:Jay Huff,123147-159097,C,Jay,Jay Huff,Huff,15.461538461538462,13,3800,IND@DET,IND,DET,,,,,,C
"","","","","","","","","","","","","","",123147-203731:Jared McCain,123147-203731,SG/PG,Jared,Jared McCain,McCain,3.4666665395100913,3,3800,LAC@PHI,PHI,LAC,,,,,,PG/SG
"","","","","","","","","","","","","","",123147-20992:Larry Nance,123147-20992,PF/C,Larry,Larry Nance,Nance,10.716667175292969,12,3700,MIL@CLE,CLE,MIL,,,,,,PF/C
"","","","","","","","","","","","","","",123147-203800:Branden Carlson,123147-203800,C,Branden,Branden Carlson,Carlson,7.211111280653212,9,3700,OKC@NO,OKC,NO,,,,,,C
"","","","","","","","","","","","","","",123147-188453:Jaylen Clark,123147-188453,SG,Jaylen,Jaylen Clark,Clark,11.009090770374645,11,3700,DAL@MIN,MIN,DAL,,,,,,SG
"","","","","","","","","","","","","","",123147-179762:Quenton Jackson,123147-179762,SG,Quenton,Quenton Jackson,Jackson,23.68000030517578,5,3700,IND@DET,IND,DET,O,Hamstring,,,,SG
"","","","","","","","","","","","","","",123147-207562:Spencer Jones,123147-207562,SF,Spencer,Spencer Jones,Jones,4.925000190734863,8,3700,CHI@DEN,DEN,CHI,,,,,,SF
"","","","","","","","","","","","","","",123147-171764:Jabari Walker,123147-171764,PF,Jabari,Jabari Walker,Walker,8.325000127156576,12,3700,LAC@PHI,PHI,LAC,,,,,,PF
"","","","","","","","","","","","","","",123147-171793:Karlo Matkovic,123147-171793,C,Karlo,Karlo Matkovic,Matkovic,10.0363637750799,11,3700,OKC@NO,NO,OKC,,,,,,C
"","","","","","","","","","","","","","",123147-228134:Liam McNeeley,123147-228134,SF,Liam,Liam McNeeley,McNeeley,8.655555725097656,9,3700,CHA@TOR,CHA,TOR,O,Illness,,,,SF
"","","","","","","","","","","","","","",123147-228157:Kobe Sanders,123147-228157,SG,Kobe,Kobe Sanders,Sanders,10.05999984741211,5,3700,LAC@PHI,LAC,PHI,,,,,,SG
"","","","","","","","","","","","","","",123147-9621:Brook Lopez,123147-9621,C,Brook,Brook Lopez,Lopez,13.153846153846153,13,3700,LAC@PHI,LAC,PHI,,,,,,C
"","","","","","","","","","","","","","",123147-80823:Tony Bradley,123147-80823,C,Tony,Tony Bradley,Bradley,11.73846200796274,13,3700,IND@DET,IND,DET,,,,,,C
"","","","","","","","","","","","","","",123147-203718:Rob Dillingham,123147-203718,PG,Rob,Rob Dillingham,Dillingham,9.854545593261719,11,3700,DAL@MIN,MIN,DAL,,,,,,PG
"","","","","","","","","","","","","","",123147-203727:Ja'Kobe Walter,123147-203727,SG,Ja'Kobe,Ja'Kobe Walter,Walter,7.259999847412109,10,3700,CHA@TOR,TOR,CHA,,,,,,SG
"","","","","","","","","","","","","","",123147-24544:Gary Harris,123147-24544,SG,Gary,Gary Harris,Harris,6.828571319580078,7,3700,MIL@CLE,MIL,CLE,,,,,,SG
"","","","","","","","","","","","","","",123147-188421:Jordan Hawkins,123147-188421,SG,Jordan,Jordan Hawkins,Hawkins,7.466666539510091,12,3600,OKC@NO,NO,OKC,,,,,,SG
"","","","","","","","","","","","","","",123147-188445:Jordan Miller,123147-188445,SF,Jordan,Jordan Miller,Miller,14.033332824707031,3,3600,LAC@PHI,LAC,PHI,O,Hamstring,,,,SF
"","","","","","","","","","","","","","",123147-203809:Cam Christie,123147-203809,SG,Cam,Cam Christie,Christie,10.25,8,3600,LAC@PHI,LAC,PHI,,,,,,SG
"","","","","","","","","","","","","","",123147-203813:Bobi Klintman,123147-203813,PF,Bobi,Bobi Klintman,Klintman,7.200000127156575,6,3600,IND@DET,DET,IND,O,Ankle,,,,PF
"","","","","","","","","","","","","","",123147-113267:Caleb Martin,123147-113267,SF,Caleb,Caleb Martin,Martin,5.691666920979817,12,3600,DAL@MIN,DAL,MIN,,,,,,SF
"","","","","","","","","","","","","","",123147-15993:Pat Connaughton,123147-15993,SG,Pat,Pat Connaughton,Connaughton,8.399999830457899,9,3600,CHA@TOR,CHA,TOR,,,,,,SG
"","","","","","","","","","","","","","",123147-157825:Jericho Sims,123147-157825,C,Jericho,Jericho Sims,Sims,4.188888973659939,9,3600,MIL@CLE,MIL,CLE,,,,,,C
"","","","","","","","","","","","","","",123147-157834:Bones Hyland,123147-157834,PG,Bones,Bones Hyland,Hyland,8.045454545454545,11,3600,DAL@MIN,MIN,DAL,,,,,,PG
"","","","","","","","","","","","","","",123147-70823:Guerschon Yabusele,123147-70823,PF,Guerschon,Guerschon Yabusele,Yabusele,6.854545593261719,11,3600,NY@MIA,NY,MIA,,,,,,PF
"","","","","","","","","","","","","","",123147-58576:Kevon Looney,123147-58576,C,Kevon,Kevon Looney,Looney,11.700000217982701,7,3600,OKC@NO,NO,OKC,,,,,,C
"","","","","","","","","","","","","","",123147-84696:Jevon Carter,123147-84696,PG,Jevon,Jevon Carter,Carter,11.533332824707031,3,3600,CHI@DEN,CHI,DEN,,,,,,PG
"","","","","","","","","","","","","","",123147-15590:Mason Plumlee,123147-15590,C,Mason,Mason Plumlee,Plumlee,2.1666666666666665,6,3600,CHA@TOR,CHA,TOR,,,,,,C
"","","","","","","","","","","","","","",123147-171781:Ochai Agbaji,123147-171781,SG,Ochai,Ochai Agbaji,Agbaji,7.866667005750868,9,3600,CHA@TOR,TOR,CHA,D,Back,,,,SG
"","","","","","","","","","","","","","",123147-213259:Tolu Smith,123147-213259,PF,Tolu,Tolu Smith,Smith,19.100000381469727,2,3600,IND@DET,DET,IND,,,,,,PF
"","","","","","","","","","","","","","",123147-171791:Jaden Hardy,123147-171791,SG,Jaden,Jaden Hardy,Hardy,7.418181679465554,11,3600,DAL@MIN,DAL,MIN,,,,,,SG
"","","","","","","","","","","","","","",123147-171795:Ousmane Dieng,123147-171795,PF,Ousmane,Ousmane Dieng,Dieng,6.836363358931108,11,3600,OKC@NO,OKC,NO,,,,,,PF
"","","","","","","","","","","","","","",123147-228159:Tyrese Proctor,123147-228159,PG,Tyrese,Tyrese Proctor,Proctor,8.450000127156576,12,3600,MIL@CLE,CLE,MIL,,,,,,PG
"","","","","","","","","","","","","","",123147-228160:Taelon Peter,123147-228160,PG,Taelon,Taelon Peter,Peter,6.533333248562283,9,3600,IND@DET,IND,DET,,,,,,PG
"","","","","","","","","","","","","","",123147-228169:Micah Peavy,123147-228169,SG,Micah,Micah Peavy,Peavy,5.533333248562283,9,3600,OKC@NO,NO,OKC,,,,,,SG
"","","","","","","","","","","","","","",123147-111492:Amir Coffey,123147-111492,SF,Amir,Amir Coffey,Coffey,3.869230710543119,13,3600,MIL@CLE,MIL,CLE,,,,,,SF
"","","","","","","","","","","","","","",123147-9623:Chris Paul,123147-9623,PG,Chris,Chris Paul,Paul,12.287500381469727,8,3600,LAC@PHI,LAC,PHI,,,,,,PG
"","","","","","","","","","","","","","",123147-80815:Zach Collins,123147-80815,C/PF,Zach,Zach Collins,Collins,15.93230731670673,65,3600,CHI@DEN,CHI,DEN,O,Wrist,,,,PF/C
"","","","","","","","","","","","","","",123147-145325:Josh Green,123147-145325,SG/SF,Josh,Josh Green,Green,15.755882711971507,68,3600,CHA@TOR,CHA,TOR,O,Shoulder,,,,SG/SF
"","","","","","","","","","","","","","",123147-40396:Monte Morris,123147-40396,PG,Monte,Monte Morris,Morris,8.580000305175782,5,3600,IND@DET,IND,DET,,,,,,PG
"","","","","","","","","","","","","","",123147-188418:Kobe Brown,123147-188418,SF,Kobe,Kobe Brown,Brown,5.785714285714286,7,3500,LAC@PHI,LAC,PHI,,,,,,SF
"","","","","","","","","","","","","","",123147-203782:Antonio Reeves,123147-203782,SG,Antonio,Antonio Reeves,Reeves,5.699999809265137,2,3500,CHA@TOR,CHA,TOR,,,,,,SG
"","","","","","","","","","","","","","",123147-203787:Ariel Hukporti,123147-203787,C,Ariel,Ariel Hukporti,Hukporti,4.987500190734863,8,3500,NY@MIA,NY,MIA,,,,,,C
"","","","","","","","","","","","","","",123147-203785:Isaac Jones,123147-203785,PF,Isaac,Isaac Jones,Jones,2.300000031789144,3,3500,IND@DET,DET,IND,,,,,,PF
"","","","","","","","","","","","","","",123147-203789:Tyler Kolek,123147-203789,PG,Tyler,Tyler Kolek,Kolek,4.55,10,3500,NY@MIA,NY,MIA,,,,,,PG
"","","","","","","","","","","","","","",123147-203788:Kevin McCullar,123147-203788,SF,Kevin,Kevin McCullar,McCullar,6.150000095367432,4,3500,NY@MIA,NY,MIA,Q,Back,,,,SF
"","","","","","","","","","","","","","",123147-23572:Taurean Prince,123147-23572,SF,Taurean,Taurean Prince,Prince,11.949999809265137,8,3500,MIL@CLE,MIL,CLE,O,Neck,,,,SF
"","","","","","","","","","","","","","",123147-203799:Jonathan Mogbo,123147-203799,C,Jonathan,Jonathan Mogbo,Mogbo,4.399999891008649,7,3500,CHA@TOR,TOR,CHA,,,,,,C
"","","","","","","","","","","","","","",123147-203803:Keshad Johnson,123147-203803,SF,Keshad,Keshad Johnson,Johnson,4.800000190734863,4,3500,NY@MIA,MIA,NY,,,,,,SF
"","","","","","","","","","","","","","",123147-188452:Leonard Miller,123147-188452,SF,Leonard,Leonard Miller,Miller,3.7285714830671037,7,3500,DAL@MIN,MIN,DAL,,,,,,SF
"","","","","","","","","","","","","","",123147-188458:Jalen Pickett,123147-188458,PG,Jalen,Jalen Pickett,Pickett,4.783333460489909,6,3500,CHI@DEN,DEN,CHI,,,,,,PG
"","","","","","","","","","","","","","",123147-188459:Hunter Tyson,123147-188459,SF,Hunter,Hunter Tyson,Tyson,3,5,3500,CHI@DEN,DEN,CHI,,,,,,SF
"","","","","","","","","","","","","","",123147-188463:Julian Phillips,123147-188463,SF,Julian,Julian Phillips,Phillips,4.281818043101918,11,3500,CHI@DEN,CHI,DEN,,,,,,SF
"","","","","","","","","","","","","","",123147-231474:Myron Gardner,123147-231474,SF,Myron,Myron Gardner,Gardner,5.699999809265137,1,3500,NY@MIA,MIA,NY,,,,,,SF
"","","","","","","","","","","","","","",123147-188464:Andre Jackson,123147-188464,SG,Andre,Andre Jackson,Jackson,3.066666603088379,6,3500,MIL@CLE,MIL,CLE,,,,,,SG
"","","","","","","","","","","","","","",123147-188465:Chris Livingston,123147-188465,SF,Chris,Chris Livingston,Livingston,3.899999867314878,23,3500,MIL@CLE,CLE,MIL,,,,,,SF
"","","","","","","","","","","","","","",123147-67708:Dejounte Murray,123147-67708,PG/SG,Dejounte,Dejounte Murray,Murray,40.096774193548384,31,3500,OKC@NO,NO,OKC,O,Achilles,,,,PG/SG
"","","","","","","","","","","","","","",123147-233093:Chris Youngblood,123147-233093,SG,Chris,Chris Youngblood,Youngblood,2.3500000635782876,12,3500,OKC@NO,OKC,NO,,,,,,SG
